id,content,review,rating,sentiment
7082813,"bun rất ngon, toi rất hai long OK toi se gioi thiệu ban be","bún rất ngon, tôi rất hài lòng OK tôi sẽ giới thiệu bạn bè",recommended,positive
6937642,"bún nhìu ngon, ăn gần hêtd mới nhớ bình luậ 😂","bún nhiều ngon, ăn gần hết mới nhớ bình luận 😂",recommended,positive
6930013,"tô đặc biệt nhiều dễ sợ, chả cá ngon, nhiều. nước dùng đậm đà, 👍👍👍👍👍👍","tô đặc biệt nhiều dễ sợ, chả cá ngon, nhiều. nước dùng đậm đà, 👍👍👍👍👍👍",recommended,positive
8349186,"bánh ngon, vỏ bánh giòn","bánh ngon, vỏ bánh giòn",recommended,positive
8188804,"Bánh thơm ngon, quán bỏ nhân nhiều hơn mấy quán khác mình từng mua, bé con nhà mình rất thích ăn bánh của quán này, nhất là kem trứng béo ngậy, vỏ bánh giòn tan, sẽ ủng hộ quÁn lần sau","Bánh thơm ngon, quán bỏ nhân nhiều hơn mấy quán khác mình từng mua, bé con nhà mình rất thích ăn bánh của quán này, nhất là kem trứng béo ngậy, vỏ bánh giòn tan, sẽ ủng hộ quÁn lần sau",recommended,positive
8173265,"Mua nhiều chỗ rồi mà thấy chỗ này bán bánh cá ngon nhất đà nẵng, nhân nhiều ngập cả cái bánh, nhận bánh còn nóng hổi, thơm lừng mùi bơ, nên thử 1 lần trong đời nhé","Mua nhiều chỗ rồi mà thấy chỗ này bán bánh cá ngon nhất đà nẵng, nhân nhiều ngập cả cái bánh, nhận bánh còn nóng hổi, thơm lừng mùi bơ, nên thử 1 lần trong đời nhé",recommended,positive
8106613,"bánh cá ngon xỉu luôn ạ, giao còn nóng ấm nên ăn ngon xuất sắc luôn ạ, vị socola rất ngonnn","bánh cá ngon xỉu luôn ạ, giao còn nóng ấm nên ăn ngon xuất sắc luôn ạ, vị socola rất ngon",recommended,positive
7461290,"bánh cá ngon thơm, đáng  thử","bánh cá ngon thơm, đáng  thử",recommended,positive
8313625,shipper rất dêc thương đánh giá 10 sao nhé. chưua ăn nên chưa đánh giá nhưng nhìn ngon nóng hổi,shipper rất dễ thương đánh giá 10 sao nhé. chưa ăn nên chưa đánh giá nhưng nhìn ngon nóng hổi,recommended,positive
7682363,ngon .chất lượng,ngon .chất lượng,recommended,positive
7682339,ngon .chất lượng,ngon .chất lượng,recommended,positive
7606250,"giá cả vừa phải, ăn ok ạ, may có bột gạo để chọn","giá cả vừa phải, ăn ok ạ, may có bột gạo để chọn",recommended,positive
7058867,tx trung thực,tài xế trung thực,recommended,positive
6990227,"ngon, rất ngon =)))","ngon, rất ngon =)))",recommended,positive
8367238,cơm ngon ạ,cơm ngon ạ,recommended,positive
8197271,Quán rất chu đáo,Quán rất chu đáo,recommended,positive
8165454,ngon lắm nha,ngon lắm nha,recommended,positive
8438216,Siêu ngonnnnn....bé nhà tui mê như điếu đổ luôn ạ. Lần sau sẽ thử những món khác,Siêu ngon....bé nhà tui mê như điếu đổ luôn ạ. Lần sau sẽ thử những món khác,recommended,positive
8834864,ngon.sạch sẽ vệ sinh.,ngon.sạch sẽ vệ sinh.,recommended,positive
8372330,rất ngon nhé,rất ngon nhé,recommended,positive
7836353,ngon lành cành đào,ngon lành cành đào,recommended,positive
7756815,xuất sắc lắm.lun á,xuất sắc lắm.luôn á,recommended,positive
7157210,Ngon nha mọi người .okkkkkkkkkkkkkkk,Ngon nha mọi người .ok,recommended,positive
6922768,ngon. Tối mà còn quán bán vui quá chừng,ngon. Tối mà còn quán bán vui quá chừng,recommended,positive
6849275,Chè ngon thơm,Chè ngon thơm,recommended,positive
6839172,kem bơ ngon,kem bơ ngon,recommended,positive
8544070,"cơm ngon, đóng gói xịn,","cơm ngon, đóng gói xịn,",recommended,positive
8817685,Bánh canh hơi mặn ạ,Bánh canh hơi mặn ạ,recommended,positive
8843487,Rất ngon luôn,Rất ngon luôn,recommended,positive
8511488,Nước dùng quá nhạt,Nước dùng quá nhạt,recommended,positive
8870879,Xoài chấm ruốc ngon nhưng hơi ít xoài 😢,Xoài chấm ruốc ngon nhưng hơi ít xoài 😢,recommended,positive
8547269,tốt banh ngon,tốt bánh ngon,recommended,positive
8511226,ngon nhức nách... rẻ mà cũg khá nhiều,ngon nhức nách... rẻ mà cũng khá nhiều,recommended,positive
8237820,ngon ạa 10Đ,ngon ạ 10 điểm,recommended,positive
8105330,"9 cái cuốn pate/ 15k mình ăn ít nên ăn xong cũng thấy no, bạn nào ăn nhiều thì đặt 2 phần nhé","9 cái cuốn pate/ 15k mình ăn ít nên ăn xong cũng thấy no, bạn nào ăn nhiều thì đặt 2 phần nhé",recommended,positive
8020776,very good boy,very good boy,recommended,positive
6788428,Đúng mùi đúng vị bún riêu. Ngon lắm luôn,Đúng mùi đúng vị bún riêu. Ngon lắm luôn,recommended,positive
6644103,canh bún chuẩn ! đậm đà vị cua,canh bún chuẩn ! đậm đà vị cua,recommended,positive
8458702,Cũng ok ạ,Cũng ok ạ,recommended,positive
8372255,"Ngon rẻ 
Hài lòng","Ngon rẻ 
Hài lòng",recommended,positive
8371793,"bún ăn được, nhiều, giá rẻ, có rau ớt chanh đầy đủ","bún ăn được, nhiều, giá rẻ, có rau ớt chanh đầy đủ",recommended,positive
8275543,"Bún ngon, ăn khá chắc bụng ạ.","Bún ngon, ăn khá chắc bụng ạ.",recommended,positive
8200526,"lâu rồi mới ăn lại, thời buổi gì cũng tăng giá mà 19k được tô bún to cành thế này quá là hợp lí, no tới chiều.","lâu rồi mới ăn lại, thời buổi gì cũng tăng giá mà 19k được tô bún to cành thế này quá là hợp lí, no tới chiều.",recommended,positive
8150677,"phần bún đặc biệt k được nhiều lắm nhưng vừa với mình, bún tạm được ạ","phần bún đặc biệt không được nhiều lắm nhưng vừa với mình, bún tạm được ạ",recommended,positive
8137710,"Bún ngon, bún riêu nhiều riêu, nhưng tô đặc biệt thì ít riêu, có thêm vài lát chả cá nên cũng ko đặc biệt mấy, quán bỏ thêm nhiều ớt,thanks","Bún ngon, bún riêu nhiều riêu, nhưng tô đặc biệt thì ít riêu, có thêm vài lát chả cá nên cũng ko đặc biệt mấy, quán bỏ thêm nhiều ớt,thanks",recommended,positive
8094977,"Ngon Xĩu, toping quá chờiiii","Ngon Xỉu, topping quá chời",recommended,positive
8083424,"Ngon xỉu luôn, chất lượng","Ngon xỉu luôn, chất lượng",recommended,positive
7957381,"bún ngon, rẻ","bún ngon, rẻ",recommended,positive
7925176,"ngon, nước dùng ngọt thanh","ngon, nước dùng ngọt thanh",recommended,positive
7364500,"ngon nhé, hài lòng","ngon nhé, hài lòng",recommended,positive
7229346,cũng khá ok,cũng khá ok,recommended,positive
7120735,bún riêu ngon nước dùng ngọt..,bún riêu ngon nước dùng ngọt..,recommended,positive
7112104,"ngon, nước dùng đậm đà nhưng hôm nay cón vẻ ít chả cá hơn mọi khi","ngon, nước dùng đậm đà nhưng hôm nay có vẻ ít chả cá hơn mọi khi",recommended,positive
7023600,Shipper giao hàng nhanh.,Shipper giao hàng nhanh.,recommended,positive
6989083,bữa sáng nhanh gọn lẹ mà ngon ạ,bữa sáng nhanh gọn lẹ mà ngon ạ,recommended,positive
6927535,"nói chung là ngon, tô 18k mà ăn xong muốn tắt thở. nôn ăn quá nên quên chỉnh cái ảnh lại, chứ bên ngoài đầy đặn hơn nhiều.","nói chung là ngon, tô 18k mà ăn xong muốn tắt thở. nôn ăn quá nên quên chỉnh cái ảnh lại, chứ bên ngoài đầy đặn hơn nhiều.",recommended,positive
8095532,cũng khá ổn,cũng khá ổn,recommended,positive
6919718,"Bún ngon, ổn","Bún ngon, ổn",recommended,positive
8793438,"Nước dùng hơi nhiều nên khá mặn đồ ăn ngon , chất lượng tốt gia vị đi kèm khá đầy đủ","Nước dùng hơi nhiều nên khá mặn đồ ăn ngon , chất lượng tốt gia vị đi kèm khá đầy đủ",recommended,positive
8790447,"Ngon gia vị rau đầy đủ hợp khẩu vị, đóng gói cẩn thận","Ngon gia vị rau đầy đủ hợp khẩu vị, đóng gói cẩn thận",recommended,positive
8738441,Ngon nên mua ăn thử nha mn,Ngon nên mua ăn thử nha mọi người,recommended,positive
8734041,"món ngon, mắm thơm","món ngon, mắm thơm",recommended,positive
8722243,"Ngon , nhưng nước dùng hôm nay hơi mặn","Ngon , nhưng nước dùng hôm nay hơi mặn",recommended,positive
8704260,"Ngon vừa miệng , ăn nhiều lần hài lòng","Ngon vừa miệng , ăn nhiều lần hài lòng",recommended,positive
8701626,món ngon nhiều và rẻ,món ngon nhiều và rẻ,recommended,positive
8700472,Ngon vệ sinh đầy đủ đồ,Ngon vệ sinh đầy đủ đồ,recommended,positive
8698005,Ăn cũng đc nha,Ăn cũng được nha,recommended,positive
8697464,Ngon vừa miệng đồ đầy đủ,Ngon vừa miệng đồ đầy đủ,recommended,positive
8687060,"Ngon dễ sợ, rẻ nữa","Ngon dễ sợ, rẻ nữa",recommended,positive
8672182,mon ngon nhiều mà rẻ,mon ngon nhiều mà rẻ,recommended,positive
8644897,"món ngon, mắm ngon và nhìu","món ngon, mắm ngon và nhìu",recommended,positive
8636406,thơm ngon mời b ăn nka😂😂😍,thơm ngon mời bạn ăn nha😂😂😍,recommended,positive
8599595,E đặt mỳ gà trứng nhưng quán nhầm giao mỳ gà.nhưng dc cái là hợp khẩu vị e thấy ngon.chỉ cần lưu ý đơn hơn thôi ạ,Em đặt mỳ gà trứng nhưng quán nhầm giao mỳ gà.nhưng được cái là hợp khẩu vị em thấy ngon.chỉ cần lưu ý đơn hơn thôi ạ,recommended,positive
8581127,"trà tắc bỏ hơi nhiều đường, bún chả nước dùng thanh","trà tắc bỏ hơi nhiều đường, bún chả nước dùng thanh",recommended,positive
8495414,"quán ngon, chất lượng, ú nụ ăn no nê.","quán ngon, chất lượng, ú nụ ăn no nê.",recommended,positive
8465309,Ngon lúm luôn ạaaa,Ngon lắm luôn ạ,recommended,positive
8462094,"Món ăn ngon. Đầy đủ rau, chanh, mắm ớt. xuất sắc","Món ăn ngon. Đầy đủ rau, chanh, mắm ớt. xuất sắc",recommended,positive
8374183,"trà tắc quá ngọtttt, bún ngonnn","trà tắc quá ngọt, bún ngon",recommended,positive
8357175,"Mì quảng ngon, đậm đà. Quán cho nhiều rau sống","Mì quảng ngon, đậm đà. Quán cho nhiều rau sống",recommended,positive
8355650,"Ngon, topping nhiều, giá tốt","Ngon, topping nhiều, giá tốt",recommended,positive
8281470,"shipper giao nhanh, đồ ăn ngon","shipper giao nhanh, đồ ăn ngon",recommended,positive
8228125,Ngon ngon ngon,Ngon ngon ngon,recommended,positive
8218330,vừa ngon lại rẻ. quá nhiều thịt,vừa ngon lại rẻ. quá nhiều thịt,recommended,positive
8199366,"Mỳ ngon, vừa miệng","Mỳ ngon, vừa miệng",recommended,positive
8190509,Mỳ quãng ở đây ngon bá cháy nha mn. Mn nên thử,Mỳ quãng ở đây ngon bá cháy nha mọi người. Mọi người nên thử,recommended,positive
8108227,"vị ngon, thích nhất ớt tương ở quán","vị ngon, thích nhất ớt tương ở quán",recommended,positive
7943182,Okkkkkkkkkkkkkkkkkk nha mn,Ok nha mọi người,recommended,positive
7664363,"ngon lắm ý, nước dùng thanh, vừa khẩu vị mình, ưng cái bụng","ngon lắm ý, nước dùng thanh, vừa khẩu vị mình, ưng cái bụng",recommended,positive
7321896,sẽ ủng hộ quán tiếp,sẽ ủng hộ quán tiếp,recommended,positive
7321871,Bún rất thơm và ngon. đúng vị mình thích. 5 sao cho quán,Bún rất thơm và ngon. đúng vị mình thích. 5 sao cho quán,recommended,positive
8876397,"Ngon,vừa vị,sạch sẽ","Ngon,vừa vị,sạch sẽ",recommended,positive
6914691,tạm đc thôi,tạm được thôi,recommended,positive
8343546,"quá rẻ mà quá ngon
vote 10 sao","quá rẻ mà quá ngon
vote 10 sao",recommended,positive
8241410,Hộp 55k mà nhiều nhaa. Chân gà ăn cảm giác rất tươi và sạch sẽ nhưng vẫn chưa cay lắm đối với mình. Nên thử nha mng,Hộp 55k mà nhiều nha. Chân gà ăn cảm giác rất tươi và sạch sẽ nhưng vẫn chưa cay lắm đối với mình. Nên thử nha mọi người,recommended,positive
8223826,rất nhiệt tình 😂,rất nhiệt tình 😂,recommended,positive
7263120,Quá ngon quá xuất săc.,Quá ngon quá xuất săc.,recommended,positive
7239331,trên cả tuyệt vời 🙆😋,trên cả tuyệt vời 🙆😋,recommended,positive
6817528,Nhiệt tình oke,Nhiệt tình oke,recommended,positive
6811609,ăn cũng được thôi,ăn cũng được thôi,recommended,positive
6766150,rất hài lòng,rất hài lòng,recommended,positive
6758063,"quán bán ok, nước tương được","quán bán ok, nước tương được",recommended,positive
8514960,"ngon, thức ăn còn nóng hổi, hợp túi tiền","ngon, thức ăn còn nóng hổi, hợp túi tiền",recommended,positive
8153316,ngon ổn hài lòng,ngon ổn hài lòng,recommended,positive
8401249,Quán chu đáo,Quán chu đáo,recommended,positive
8391158,trà tắc ngon,trà tắc ngon,recommended,positive
8387594,Toàn đặt bánh tráng ở quán thôi,Toàn đặt bánh tráng ở quán thôi,recommended,positive
8383894,Ngon lắm quán....,Ngon lắm quán....,recommended,positive
8335557,vẫn ngon như mọi ngày,vẫn ngon như mọi ngày,recommended,positive
8321401,Đồ ngon rẻ rất ưng ý luôn á chời nên mua đi nha mn ơi rất ngon,Đồ ngon rẻ rất ưng ý luôn á trời nên mua đi nha mọi người ơi rất ngon,recommended,positive
8317335,"Vị bánh tráng chua chua ngọt ngọt cay cay, ăn ngon lắm. Cơ mà với mình thì hơi đậm vị, bạn mình thì thấy vừa ăn.","Vị bánh tráng chua chua ngọt ngọt cay cay, ăn ngon lắm. Cơ mà với mình thì hơi đậm vị, bạn mình thì thấy vừa ăn.",recommended,positive
8281307,Ngonnnnnnn lắm ạ,Ngon lắm ạ,recommended,positive
8206766,"Rất ngon, rẻ tiền đáng đồng tiền lắm nhan hịihihi","Rất ngon, rẻ tiền đáng đồng tiền lắm nha",recommended,positive
8167866,nghiền bánh ở quán luôn...,nghiền bánh ở quán luôn...,recommended,positive
8148757,rẻ và nhiều lắm ý,rẻ và nhiều lắm ý,recommended,positive
7878889,Hình ảnh chỉ mang tính chất minh hoạ thôi nh chứ trà rẻ ngon khá ok,Hình ảnh chỉ mang tính chất minh hoạ thôi chứ trà rẻ ngon khá ok,recommended,positive
7816046,Trà ngon đậm vị giâ rẻ nưaz nên thử nha mọi người ơi,Trà ngon đậm vị giâ rẻ nữa nên thử nha mọi người ơi,recommended,positive
7808832,Nước ngon đúng vị giá rẻ rấT là okela luôn đó nha mọi người nên thử nhé,Nước ngon đúng vị giá rẻ rấT là okela luôn đó nha mọi người nên thử nhé,recommended,positive
7729065,"Trà tắc ngon,mn đến ủng hộ quán nha❤️","Trà tắc ngon,mọi người đến ủng hộ quán nha❤️",recommended,positive
7682642,Ngon rẻ rất thích luôn nha ưng lắm hihihihi,Ngon rẻ rất thích luôn nha ưng lắm hihihihi,recommended,positive
7219849,"Trà tắc ngon, vừa uống","Trà tắc ngon, vừa uống",recommended,positive
7122394,Bán kem dừa bữa nay nữa mai nghĩ bán rồi nên tranh thủ đặt trà tắc uống😁.trà tắc ngon nha mn.gút chóp,Bán kem dừa bữa nay nữa mai nghĩ bán rồi nên tranh thủ đặt trà tắc uống😁.trà tắc ngon nha mọi người .good job,recommended,positive
7115714,Ngonnnnnnn lắm shoppp,Ngon lắm shop,recommended,positive
7111378,"nhon, vị vừa","ngon, vị vừa",recommended,positive
7007239,"nước pha vị vừa phải, làm nhanh","nước pha vị vừa phải, làm nhanh",recommended,positive
6989999,ngon và tuyệt vời,ngon và tuyệt vời,recommended,positive
6985975,ngon. tài xế good,ngon. tài xế good,recommended,positive
6971315,trà ngon 😍😍😍😍😍,trà ngon 😍😍😍😍😍,recommended,positive
6967196,"đậm đà, chua ngọt mặn","đậm đà, chua ngọt mặn",recommended,positive
